12001.0,0.149368,0.44296499999999994,0.00031587710000000003,0.022009571428571427,0.040388985714285716,0.0
12002.0,0.113496,0.307965,0.00019460730000000004,0.02722157142857143,0.030506185714285712,0.0
12003.0,0.15245599999999998,0.389845,6.907532857142857e-05,0.024285285714285714,0.04004887142857143,0.0
12004.0,0.15310057142857142,0.447025,0.00040891001428571434,0.02899728571428571,0.05865861428571428,0.0
12005.0,0.16771085714285713,0.417245,0.00010469752857142857,0.02005614285714286,0.03411192857142857,0.0
12006.0,0.132728,0.37810499999999997,0.0005126902142857144,0.020532714285714286,0.056196328571428575,0.0
12007.0,0.16959657142857143,0.365365,0.00016851987142857145,0.023189571428571427,0.04249875714285714,0.0
12008.0,0.1089977142857143,0.4134749999999999,0.00037009118571428576,0.024538428571428572,0.033050842857142854,0.0
12009.0,0.12811314285714287,0.45808499999999996,0.0005401738714285715,0.022810428571428572,0.0407849,0.0
12010.0,0.1326662857142857,0.47057499999999997,0.0006043269,0.02110242857142857,0.05614229999999999,0.0
12011.0,0.139912,0.38987499999999997,0.0002977996142857143,0.02754157142857143,0.0473011,0.0
12012.0,0.14521257142857144,0.49163499999999993,0.00036772127142857146,0.027901,0.0392845,0.0
12013.0,0.14673714285714284,0.499715,0.0005458873857142857,0.021309857142857144,0.05939818571428571,0.0
12014.0,0.1468742857142857,0.396665,0.0003912550714285715,0.024354428571428572,0.04684052857142857,0.0
12015.0,0.17230742857142856,0.22996499999999997,8.30559857142857e-05,0.020877857142857142,0.03265935714285714,0.0
12016.0,0.1640422857142857,0.257115,0.00014212012857142857,0.024234714285714287,0.04256075714285714,0.0
12017.0,0.12770857142857142,0.485425,0.00011482018571428571,0.027551285714285712,0.04351289999999999,0.0
12018.0,0.16167428571428571,0.390935,0.0005984664142857143,0.02500042857142857,0.03456275714285714,0.0
12019.0,0.12095657142857144,0.374475,0.00042652821428571425,0.023340714285714284,0.04983955714285714,0.0
12020.0,0.114552,0.34231500000000004,0.00015727655714285713,0.020923285714285714,0.03265492857142857,0.0
12021.0,0.12118971428571429,0.402555,0.0001597750714285714,0.02719785714285714,0.04996621428571429,0.0
12022.0,0.16294742857142858,0.4493149999999999,0.0004821201571428572,0.024483285714285714,0.035442271428571426,0.0
12023.0,0.15234857142857142,0.4828549999999999,0.0005220229,0.026375,0.03482227142857143,0.0
