1.0,0.14284457142857143,0.384665,9.06489e-05,0.029429285714285713,0.04932584285714285,0.024294285714285713
2.0,0.17722171428571426,0.48345499999999997,9.642372857142856e-05,0.02068957142857143,0.038883271428571425,0.039305714285714284
3.0,0.14524914285714285,0.456105,6.161964285714285e-05,0.028010999999999998,0.06003324285714286,0.18652857142857143
4.0,0.17761257142857143,0.310225,0.00010096018571428572,0.02852957142857143,0.032092499999999996,0.03284285714285714
5.0,0.15510285714285715,0.266235,4.64159e-05,0.024891285714285713,0.04955612857142857,0.04101428571428572
6.0,0.12273714285714286,0.455615,3.640721428571429e-05,0.02705157142857143,0.04183624285714285,0.09767714285714287
7.0,0.14732914285714285,0.31970499999999996,8.791278571428572e-05,0.020916714285714285,0.05152684285714285,0.07898571428571428
8.0,0.14859771428571428,0.351045,0.00011149015714285714,0.025230714285714287,0.03649007142857143,0.10043142857142857
9.0,0.15430514285714286,0.292765,7.909161428571427e-05,0.023708714285714284,0.047266557142857143,0.0655
10.0,0.132552,0.378405,7.489081428571429e-05,0.02397785714285714,0.05210167142857143,0.06037999999999999
11.0,0.1562022857142857,0.26814499999999997,7.093158571428571e-05,0.02812214285714286,0.0410205,0.012888571428571428
12.0,0.1722,0.368525,5.836224285714285e-05,0.025945285714285712,0.03305704285714286,0.12169428571428571
13.0,0.11569257142857144,0.4622649999999999,2.795984285714286e-05,0.02837557142857143,0.04433838571428571,0.11766571428571429
14.0,0.1723782857142857,0.391945,3.186058571428572e-05,0.021195285714285715,0.04644992857142857,0.1332142857142857
15.0,0.13339542857142855,0.455545,4.7270299999999994e-05,0.028412714285714284,0.05602804285714286,0.11862
16.0,0.16840571428571427,0.340645,5.527521428571428e-05,0.029414142857142854,0.04000635714285714,0.11446571428571428
17.0,0.12244457142857143,0.39344499999999993,3.8939899999999996e-05,0.02445585714285714,0.03975304285714286,0.08504857142857143
18.0,0.11814285714285715,0.345985,0.00011076544285714286,0.026384714285714286,0.035025099999999997,0.018774285714285716
19.0,0.15123771428571428,0.320165,9.637287142857144e-05,0.02148814285714286,0.039916014285714285,0.08778
20.0,0.17275085714285715,0.43810499999999997,9.263741428571428e-05,0.021840142857142857,0.057679014285714286,0.06252285714285714
21.0,0.10068914285714287,0.4305049999999999,3.5740985714285715e-05,0.029599,0.03861312857142857,0.17362571428571427
22.0,0.162792,0.45128499999999994,0.00011154609999999999,0.028470999999999996,0.05789158571428571,0.1750657142857143
23.0,0.15744571428571427,0.39117499999999994,5.770364285714286e-05,0.025544428571428572,0.046975157142857146,0.08439714285714287
24.0,0.17368114285714287,0.392965,8.678121428571429e-05,0.02017242857142857,0.059786128571428565,0.008740000000000001
25.0,0.14119657142857142,0.456365,6.699269999999999e-05,0.02657357142857143,0.04599821428571428,0.1338657142857143
26.0,0.15501828571428572,0.378525,5.7863842857142856e-05,0.02633442857142857,0.0499733,0.07621428571428573
27.0,0.15056114285714284,0.42759499999999995,7.39525e-05,0.02657042857142857,0.030480499999999997,0.08171714285714288
28.0,0.12966742857142857,0.424535,3.0337414285714286e-05,0.02136642857142857,0.033886071428571425,0.026477142857142855
29.0,0.121944,0.423295,3.284467142857143e-05,0.02996842857142857,0.03920478571428571,0.07135714285714286
30.0,0.12120571428571428,0.4697849999999999,5.0659928571428575e-05,0.027321571428571428,0.042947814285714286,0.18853428571428574
31.0,0.1745382857142857,0.32360500000000003,4.461301428571428e-05,0.024852142857142857,0.039348271428571426,0.09292857142857143
32.0,0.10707314285714287,0.469545,2.9409271428571428e-05,0.021631285714285714,0.03211198571428571,0.08527714285714286
33.0,0.13383657142857142,0.42859499999999995,8.034015714285714e-05,0.02404042857142857,0.05468087142857142,0.055522857142857145
34.0,0.15508914285714284,0.435415,3.242764285714286e-05,0.027271,0.035452899999999996,0.19870000000000002
